"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2026-02-25,1,2026-02-22,0.45,1612.1,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.5,1615.5,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.55,1618.45,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.6,1625.6,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.65,1633.4,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.7,1640.3,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.75,1646.25,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.8,1652,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.85,1656.15,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.9,1664.2,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.95,1671.05,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.975,1678.525,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.99,1692.44,"quantile","ARI incidence","DE"
2026-02-25,1,2026-02-22,0.01,2597.98,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.025,2607.85,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.05,2613.9,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.1,2625.7,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.15,2634.4,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.2,2646,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.25,2653.75,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.3,2661.7,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.35,2670.3,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.4,2675.2,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.45,2681.55,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.5,2691,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.55,2703.45,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.6,2708,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.65,2716.05,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.7,2722.3,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.75,2730.5,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.8,2739.4,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.85,2745,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.9,2763,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.95,2777.45,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.975,2791.575,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.99,2800.09,"quantile","ARI incidence","HU"
2026-02-25,1,2026-02-22,0.01,101.99,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.025,102.475,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.05,103,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.1,107,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.15,109.85,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.2,111,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.25,112.75,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.3,115,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.35,115,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.4,116,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.45,117,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.5,119,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.55,120.45,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.6,122,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.65,124.35,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.7,126,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.75,127.25,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.8,129,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.85,130,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.9,134,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.95,135,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.975,138.05,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.99,147.05,"quantile","ARI incidence","IE"
2026-02-25,1,2026-02-22,0.01,1320.98,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.025,1343.475,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.05,1347,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.1,1366.9,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.15,1380.55,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.2,1389.6,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.25,1399.75,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.3,1410,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.35,1412.65,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.4,1417.6,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.45,1422,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.5,1426.5,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.55,1429.9,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.6,1436.4,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.65,1440.7,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.7,1447.3,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.75,1452.75,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.8,1463.2,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.85,1470.5,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.9,1491.3,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.95,1510.2,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.975,1527.2,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.99,1534.24,"quantile","ARI incidence","LV"
2026-02-25,1,2026-02-22,0.01,686.95,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.025,699.425,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.05,702.9,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.1,715,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.15,717.85,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.2,723.8,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.25,726,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.3,730.7,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.35,735,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.4,739,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.45,744,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.5,748,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.55,750,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.6,751,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.65,755.7,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.7,759,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.75,763,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.8,765.2,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.85,771.3,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.9,777,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.95,786,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.975,797.5,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.99,813.19,"quantile","ARI incidence","LT"
2026-02-25,1,2026-02-22,0.01,11483.53,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.025,11490.9,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.05,11519.45,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.1,11561.2,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.15,11582.1,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.2,11609,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.25,11627,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.3,11642,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.35,11668.85,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.4,11683,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.45,11712.1,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.5,11728,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.55,11736.45,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.6,11749.4,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.65,11761.35,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.7,11774.6,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.75,11786.25,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.8,11797,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.85,11804.65,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.9,11826.2,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.95,11897.9,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.975,11926.15,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.99,11940.03,"quantile","ARI incidence","LU"
2026-02-25,1,2026-02-22,0.01,838.67,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.025,842.8,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.05,852.95,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.1,859.9,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.15,866.85,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.2,873.4,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.25,877,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.3,880.7,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.35,884,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.4,890,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.45,893,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.5,896,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.55,899.45,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.6,902.4,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.65,905.7,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.7,908,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.75,910.25,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.8,916.2,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.85,923.15,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.9,930,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.95,936.05,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.975,940.525,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.99,943.02,"quantile","ARI incidence","RO"
2026-02-25,1,2026-02-22,0.01,1488.98,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.025,1490.425,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.05,1500.95,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.1,1513.3,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.15,1523.25,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.2,1531,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.25,1537.5,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.3,1545.7,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.35,1548,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.4,1553.2,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.45,1556,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.5,1565,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.55,1570,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.6,1576.8,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.65,1581,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.7,1584.3,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.75,1588,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.8,1594.8,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.85,1605,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.9,1612.1,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.95,1619.4,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.975,1633.15,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.99,1650.2,"quantile","ARI incidence","SK"
2026-02-25,1,2026-02-22,0.01,1587.76,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.025,1597.125,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.05,1621.65,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.1,1628.8,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.15,1634.85,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.2,1641.8,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.25,1646.75,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.3,1654.1,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.35,1660,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.4,1662.6,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.45,1666.55,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.5,1671.5,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.55,1678.45,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.6,1682.4,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.65,1686.35,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.7,1692.3,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.75,1699.5,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.8,1708.8,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.85,1716.3,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.9,1721.7,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.95,1733.3,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.975,1744.725,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.99,1759.14,"quantile","ARI incidence","SI"
2026-02-25,1,2026-02-22,0.01,567.97,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.025,572.325,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.05,582.75,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.1,585,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.15,595.7,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.2,605.6,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.25,611.5,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.3,613.7,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.35,618.95,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.4,622.6,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.45,625.55,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.5,628,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.55,632.45,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.6,634.4,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.65,638.7,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.7,641.3,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.75,643.5,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.8,650,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.85,654.3,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.9,659,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.95,668.2,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.975,674,"quantile","ARI incidence","ES"
2026-02-25,1,2026-02-22,0.99,683.15,"quantile","ARI incidence","ES"
2026-02-25,2,2026-03-01,0.01,1499.87,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.025,1507.175,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.05,1515,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.1,1517.9,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.15,1526,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.2,1537,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.25,1542.5,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.3,1549.4,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.35,1553.65,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.4,1557,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.45,1562.1,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.5,1566,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.55,1568.9,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.6,1572.4,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.65,1575.35,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.7,1579.6,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.75,1586,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.8,1590,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.85,1604.45,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.9,1610.1,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.95,1620.1,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.975,1627.15,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.99,1633.08,"quantile","ARI incidence","BG"
2026-02-25,2,2026-03-01,0.01,965.96,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.025,983.375,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.05,988.95,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.1,1005.8,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.15,1017.85,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.2,1024,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.25,1027.5,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.3,1033,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.35,1037,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.4,1039,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.45,1041,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.5,1044.5,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.55,1046.9,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.6,1052,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.65,1057.35,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.7,1061.3,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.75,1064.25,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.8,1069.8,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.85,1080.3,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.9,1087.4,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.95,1092.1,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.975,1095.575,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.99,1100.03,"quantile","ARI incidence","CZ"
2026-02-25,2,2026-03-01,0.01,176.99,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.025,178.425,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.05,185.9,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.1,191.8,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.15,195,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.2,197,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.25,198,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.3,200,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.35,200.65,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.4,202.6,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.45,203.55,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.5,205,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.55,205.45,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.6,208,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.65,208,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.7,210,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.75,212,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.8,213,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.85,215,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.9,218,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.95,222.2,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.975,228.05,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.99,229.01,"quantile","ARI incidence","EE"
2026-02-25,2,2026-03-01,0.01,2605.95,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.025,2618.85,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.05,2631.7,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.1,2647.6,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.15,2653.85,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.2,2660,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.25,2665,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.3,2668.1,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.35,2674.65,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.4,2677.6,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.45,2687.55,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.5,2688.5,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.55,2694.35,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.6,2709.4,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.65,2713.35,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.7,2724.3,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.75,2728.25,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.8,2737.2,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.85,2748.3,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.9,2757.6,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.95,2774.85,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.975,2806.925,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.99,2816.33,"quantile","ARI incidence","FI"
2026-02-25,2,2026-03-01,0.01,303.97,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.025,306.475,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.05,309.9,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.1,316,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.15,319,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.2,321.8,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.25,325.5,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.3,327,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.35,329,"quantile","ARI incidence","FR"
2026-02-25,2,2026-03-01,0.4,330.6,"quantile","ARI incidence","FR"
